Date,Time,Building,Floor,Carbon Emissions (kg CO₂),Source Type
10/17/2024,13:00,ECSW UTD,2,2.18,Lighting
10/17/2024,13:00,ECSW UTD,2,2.71,Computing
10/17/2024,13:00,ECSW UTD,2,3.09,Refrigeration
10/17/2024,13:00,ECSW UTD,2,1.64,Office Equipment
10/17/2024,13:00,ECSW UTD,3,4.04,HVAC
10/17/2024,13:00,ECSW UTD,3,1.97,Lighting
10/17/2024,13:00,ECSW UTD,3,2.32,Computing
10/17/2024,13:00,ECSW UTD,3,4.99,Refrigeration
10/17/2024,13:00,ECSW UTD,3,1.96,Office Equipment
10/17/2024,13:00,ECSW UTD,4,5.05,HVAC
10/17/2024,13:00,ECSW UTD,4,2.63,Lighting
10/17/2024,13:00,ECSW UTD,4,2.58,Computing
10/17/2024,13:00,ECSW UTD,4,4.27,Refrigeration
10/17/2024,13:00,ECSW UTD,4,1.6,Office Equipment
10/17/2024,14:00,ECSW UTD,1,5.13,HVAC
10/17/2024,14:00,ECSW UTD,1,2.64,Lighting
10/17/2024,14:00,ECSW UTD,1,3.37,Computing
10/17/2024,14:00,ECSW UTD,1,4.14,Refrigeration
10/17/2024,14:00,ECSW UTD,1,0.67,Office Equipment
10/17/2024,14:00,ECSW UTD,2,4.52,HVAC
10/17/2024,14:00,ECSW UTD,2,1.94,Lighting
10/17/2024,14:00,ECSW UTD,2,3.05,Computing
10/17/2024,14:00,ECSW UTD,2,3.43,Refrigeration
10/17/2024,14:00,ECSW UTD,2,2.71,Office Equipment
10/17/2024,14:00,ECSW UTD,3,5.76,HVAC
10/17/2024,14:00,ECSW UTD,3,2.3,Lighting
10/17/2024,14:00,ECSW UTD,3,3.04,Computing
10/17/2024,14:00,ECSW UTD,3,3.89,Refrigeration
10/17/2024,14:00,ECSW UTD,3,1.02,Office Equipment
10/17/2024,14:00,ECSW UTD,4,5.04,HVAC
10/17/2024,14:00,ECSW UTD,4,2.13,Lighting
10/17/2024,14:00,ECSW UTD,4,2.38,Computing
10/17/2024,14:00,ECSW UTD,4,4.17,Refrigeration
10/17/2024,14:00,ECSW UTD,4,1.42,Office Equipment
10/17/2024,15:00,ECSW UTD,1,4.05,HVAC
10/17/2024,15:00,ECSW UTD,1,1.57,Lighting
10/17/2024,15:00,ECSW UTD,1,2.79,Computing
10/17/2024,15:00,ECSW UTD,1,4.94,Refrigeration
10/17/2024,15:00,ECSW UTD,1,1.78,Office Equipment
10/17/2024,15:00,ECSW UTD,2,4.33,HVAC
10/17/2024,15:00,ECSW UTD,2,2.24,Lighting
10/17/2024,15:00,ECSW UTD,2,2.23,Computing
10/17/2024,15:00,ECSW UTD,2,4.54,Refrigeration
10/17/2024,15:00,ECSW UTD,2,1.26,Office Equipment
10/17/2024,15:00,ECSW UTD,3,4.95,HVAC
10/17/2024,15:00,ECSW UTD,3,2.66,Lighting
10/17/2024,15:00,ECSW UTD,3,2.36,Computing
10/17/2024,15:00,ECSW UTD,3,3.3,Refrigeration
10/17/2024,15:00,ECSW UTD,3,1.21,Office Equipment
10/17/2024,15:00,ECSW UTD,4,5.52,HVAC
10/17/2024,15:00,ECSW UTD,4,1.24,Lighting
10/17/2024,15:00,ECSW UTD,4,1.58,Computing
10/17/2024,15:00,ECSW UTD,4,3.77,Refrigeration
10/17/2024,15:00,ECSW UTD,4,1.78,Office Equipment
10/17/2024,16:00,ECSW UTD,1,5.6,HVAC
10/17/2024,16:00,ECSW UTD,1,1.77,Lighting
10/17/2024,16:00,ECSW UTD,1,2.79,Computing
10/17/2024,16:00,ECSW UTD,1,4.58,Refrigeration
10/17/2024,16:00,ECSW UTD,1,0.57,Office Equipment
10/17/2024,16:00,ECSW UTD,2,4.81,HVAC
10/17/2024,16:00,ECSW UTD,2,2.1,Lighting
10/17/2024,16:00,ECSW UTD,2,3.22,Computing
10/17/2024,16:00,ECSW UTD,2,3.75,Refrigeration
10/17/2024,16:00,ECSW UTD,2,1.52,Office Equipment
10/17/2024,16:00,ECSW UTD,3,3.76,HVAC
10/17/2024,16:00,ECSW UTD,3,1.67,Lighting
10/17/2024,16:00,ECSW UTD,3,3.23,Computing
10/17/2024,16:00,ECSW UTD,3,3.51,Refrigeration
10/17/2024,16:00,ECSW UTD,3,1.53,Office Equipment
10/17/2024,16:00,ECSW UTD,4,5.22,HVAC
10/17/2024,16:00,ECSW UTD,4,1.83,Lighting
10/17/2024,16:00,ECSW UTD,4,3.09,Computing
10/17/2024,16:00,ECSW UTD,4,3.52,Refrigeration
10/17/2024,16:00,ECSW UTD,4,1.4,Office Equipment
10/17/2024,17:00,ECSW UTD,1,5.31,HVAC
10/17/2024,17:00,ECSW UTD,1,2.08,Lighting
10/17/2024,17:00,ECSW UTD,1,2.71,Computing
10/17/2024,17:00,ECSW UTD,1,4.11,Refrigeration
10/17/2024,17:00,ECSW UTD,1,1.86,Office Equipment
10/17/2024,17:00,ECSW UTD,2,3.98,HVAC
10/17/2024,17:00,ECSW UTD,2,2.58,Lighting
10/17/2024,17:00,ECSW UTD,2,2.83,Computing
10/17/2024,17:00,ECSW UTD,2,4.21,Refrigeration
10/17/2024,17:00,ECSW UTD,2,2.1,Office Equipment
10/17/2024,17:00,ECSW UTD,3,4.31,HVAC
10/17/2024,17:00,ECSW UTD,3,1.65,Lighting
10/17/2024,17:00,ECSW UTD,3,2.86,Computing
10/17/2024,17:00,ECSW UTD,3,3.61,Refrigeration
10/17/2024,17:00,ECSW UTD,3,2.37,Office Equipment
10/17/2024,17:00,ECSW UTD,4,4.57,HVAC
10/17/2024,17:00,ECSW UTD,4,1.72,Lighting
10/17/2024,17:00,ECSW UTD,4,3.1,Computing
10/17/2024,17:00,ECSW UTD,4,3.4,Refrigeration
10/17/2024,17:00,ECSW UTD,4,1.3,Office Equipment
10/18/2024,9:00,ECSW UTD,1,5.16,HVAC
10/18/2024,9:00,ECSW UTD,1,1.83,Lighting
10/18/2024,9:00,ECSW UTD,1,2.95,Computing
10/18/2024,9:00,ECSW UTD,1,3.74,Refrigeration
10/18/2024,9:00,ECSW UTD,1,0.74,Office Equipment
10/18/2024,9:00,ECSW UTD,2,5.16,HVAC
10/18/2024,9:00,ECSW UTD,2,2.88,Lighting
10/18/2024,9:00,ECSW UTD,2,3.01,Computing
10/18/2024,9:00,ECSW UTD,2,4.11,Refrigeration
10/18/2024,9:00,ECSW UTD,2,1.85,Office Equipment
10/18/2024,9:00,ECSW UTD,3,4.37,HVAC
10/18/2024,9:00,ECSW UTD,3,2.85,Lighting
10/18/2024,9:00,ECSW UTD,3,3.1,Computing
10/18/2024,9:00,ECSW UTD,3,4.82,Refrigeration
10/18/2024,9:00,ECSW UTD,3,1.13,Office Equipment
10/18/2024,9:00,ECSW UTD,4,5.91,HVAC
10/18/2024,9:00,ECSW UTD,4,2.39,Lighting
10/18/2024,9:00,ECSW UTD,4,3.28,Computing
10/18/2024,9:00,ECSW UTD,4,4.12,Refrigeration
10/18/2024,9:00,ECSW UTD,4,1.38,Office Equipment
10/18/2024,10:00,ECSW UTD,1,5.6,HVAC
10/18/2024,10:00,ECSW UTD,1,2.07,Lighting
10/18/2024,10:00,ECSW UTD,1,2.02,Computing
10/18/2024,10:00,ECSW UTD,1,3.44,Refrigeration
10/18/2024,10:00,ECSW UTD,1,1.41,Office Equipment
10/18/2024,10:00,ECSW UTD,2,5.15,HVAC
10/18/2024,10:00,ECSW UTD,2,1.97,Lighting
10/18/2024,10:00,ECSW UTD,2,3.61,Computing
10/18/2024,10:00,ECSW UTD,2,3.02,Refrigeration
10/18/2024,10:00,ECSW UTD,2,1.57,Office Equipment
10/18/2024,10:00,ECSW UTD,3,4.09,HVAC
10/18/2024,10:00,ECSW UTD,3,2.38,Lighting
10/18/2024,10:00,ECSW UTD,3,2.95,Computing
10/18/2024,10:00,ECSW UTD,3,4.21,Refrigeration
10/18/2024,10:00,ECSW UTD,3,1.07,Office Equipment
10/18/2024,10:00,ECSW UTD,4,5.64,HVAC
10/18/2024,10:00,ECSW UTD,4,2.52,Lighting
10/18/2024,10:00,ECSW UTD,4,3.29,Computing
10/18/2024,10:00,ECSW UTD,4,3.94,Refrigeration
10/18/2024,10:00,ECSW UTD,4,1.79,Office Equipment
10/18/2024,11:00,ECSW UTD,1,4.65,HVAC
10/18/2024,11:00,ECSW UTD,1,2.43,Lighting
10/18/2024,11:00,ECSW UTD,1,3.82,Computing
10/18/2024,11:00,ECSW UTD,1,4.54,Refrigeration
10/18/2024,11:00,ECSW UTD,1,1.14,Office Equipment
10/18/2024,11:00,ECSW UTD,2,5.18,HVAC
10/18/2024,11:00,ECSW UTD,2,1.35,Lighting
10/18/2024,11:00,ECSW UTD,2,3.29,Computing
10/18/2024,11:00,ECSW UTD,2,4.23,Refrigeration
10/18/2024,11:00,ECSW UTD,2,0.57,Office Equipment
10/18/2024,11:00,ECSW UTD,3,4.42,HVAC
10/18/2024,11:00,ECSW UTD,3,1.86,Lighting
10/18/2024,11:00,ECSW UTD,3,2.85,Computing
10/18/2024,11:00,ECSW UTD,3,3.4,Refrigeration
10/18/2024,11:00,ECSW UTD,3,1.69,Office Equipment
10/18/2024,11:00,ECSW UTD,4,5.13,HVAC
10/18/2024,11:00,ECSW UTD,4,1.9,Lighting
10/18/2024,11:00,ECSW UTD,4,2.62,Computing
10/18/2024,11:00,ECSW UTD,4,4.52,Refrigeration
10/18/2024,11:00,ECSW UTD,4,2.33,Office Equipment
10/18/2024,12:00,ECSW UTD,1,4.76,HVAC
10/18/2024,12:00,ECSW UTD,1,1.69,Lighting
10/18/2024,12:00,ECSW UTD,1,3.25,Computing
10/18/2024,12:00,ECSW UTD,1,3.82,Refrigeration
10/18/2024,12:00,ECSW UTD,1,1.43,Office Equipment
10/18/2024,12:00,ECSW UTD,2,5.37,HVAC
10/18/2024,12:00,ECSW UTD,2,1.05,Lighting
10/18/2024,12:00,ECSW UTD,2,3.66,Computing
10/18/2024,12:00,ECSW UTD,2,4.04,Refrigeration
10/18/2024,12:00,ECSW UTD,2,1.29,Office Equipment
10/18/2024,12:00,ECSW UTD,3,4.96,HVAC
10/18/2024,12:00,ECSW UTD,3,1.98,Lighting
10/18/2024,12:00,ECSW UTD,3,2.13,Computing
10/18/2024,12:00,ECSW UTD,3,4.75,Refrigeration
10/18/2024,12:00,ECSW UTD,3,1.52,Office Equipment
10/18/2024,12:00,ECSW UTD,4,5.22,HVAC
10/18/2024,12:00,ECSW UTD,4,2.48,Lighting
10/18/2024,12:00,ECSW UTD,4,2.49,Computing
10/18/2024,12:00,ECSW UTD,4,4.24,Refrigeration
10/18/2024,12:00,ECSW UTD,4,1.37,Office Equipment
10/18/2024,13:00,ECSW UTD,1,5.42,HVAC
10/18/2024,13:00,ECSW UTD,1,0.94,Lighting
10/18/2024,13:00,ECSW UTD,1,2.95,Computing
10/18/2024,13:00,ECSW UTD,1,3.7,Refrigeration
10/18/2024,13:00,ECSW UTD,1,1.72,Office Equipment
10/18/2024,13:00,ECSW UTD,2,5.24,HVAC
10/18/2024,13:00,ECSW UTD,2,1.65,Lighting
10/18/2024,13:00,ECSW UTD,2,2.64,Computing
10/18/2024,13:00,ECSW UTD,2,3.94,Refrigeration
10/18/2024,13:00,ECSW UTD,2,1.05,Office Equipment
10/18/2024,13:00,ECSW UTD,3,5.42,HVAC
10/18/2024,13:00,ECSW UTD,3,1.82,Lighting
10/18/2024,13:00,ECSW UTD,3,1.55,Computing
10/18/2024,13:00,ECSW UTD,3,3.81,Refrigeration
10/18/2024,13:00,ECSW UTD,3,0.98,Office Equipment
10/18/2024,13:00,ECSW UTD,4,4.18,HVAC
10/18/2024,13:00,ECSW UTD,4,1.38,Lighting
10/18/2024,13:00,ECSW UTD,4,3.05,Computing
10/18/2024,13:00,ECSW UTD,4,4.66,Refrigeration
10/18/2024,13:00,ECSW UTD,4,1.66,Office Equipment
10/18/2024,14:00,ECSW UTD,1,4.7,HVAC
10/18/2024,14:00,ECSW UTD,1,2.23,Lighting
10/18/2024,14:00,ECSW UTD,1,2.77,Computing
10/18/2024,14:00,ECSW UTD,1,3.65,Refrigeration
10/18/2024,14:00,ECSW UTD,1,0.92,Office Equipment
10/18/2024,14:00,ECSW UTD,2,4.12,HVAC
10/18/2024,14:00,ECSW UTD,2,1.81,Lighting
10/18/2024,14:00,ECSW UTD,2,3.08,Computing
10/18/2024,14:00,ECSW UTD,2,3.95,Refrigeration
10/18/2024,14:00,ECSW UTD,2,1.29,Office Equipment
10/18/2024,14:00,ECSW UTD,3,4.53,HVAC
10/18/2024,14:00,ECSW UTD,3,2.3,Lighting
10/18/2024,14:00,ECSW UTD,3,2.34,Computing
10/18/2024,14:00,ECSW UTD,3,4.39,Refrigeration
10/18/2024,14:00,ECSW UTD,3,1,Office Equipment
10/18/2024,14:00,ECSW UTD,4,4.62,HVAC
10/18/2024,14:00,ECSW UTD,4,1.27,Lighting
10/18/2024,14:00,ECSW UTD,4,2.75,Computing
10/18/2024,14:00,ECSW UTD,4,4.49,Refrigeration
10/18/2024,14:00,ECSW UTD,4,1.76,Office Equipment
10/18/2024,15:00,ECSW UTD,1,5.49,HVAC
10/18/2024,15:00,ECSW UTD,1,2.26,Lighting
10/18/2024,15:00,ECSW UTD,1,2.45,Computing
10/18/2024,15:00,ECSW UTD,1,3.83,Refrigeration
10/18/2024,15:00,ECSW UTD,1,1.11,Office Equipment
10/18/2024,15:00,ECSW UTD,2,5.67,HVAC
10/18/2024,15:00,ECSW UTD,2,1.4,Lighting
10/18/2024,15:00,ECSW UTD,2,3.45,Computing
10/18/2024,15:00,ECSW UTD,2,4.45,Refrigeration
10/18/2024,15:00,ECSW UTD,2,2.41,Office Equipment
10/18/2024,15:00,ECSW UTD,3,4.8,HVAC
10/18/2024,15:00,ECSW UTD,3,2.36,Lighting
10/18/2024,15:00,ECSW UTD,3,4.14,Computing
10/18/2024,15:00,ECSW UTD,3,3.69,Refrigeration
10/18/2024,15:00,ECSW UTD,3,0.73,Office Equipment
10/18/2024,15:00,ECSW UTD,4,4.06,HVAC
10/18/2024,15:00,ECSW UTD,4,2.36,Lighting
10/18/2024,15:00,ECSW UTD,4,2.06,Computing
10/18/2024,15:00,ECSW UTD,4,3.81,Refrigeration
10/18/2024,15:00,ECSW UTD,4,1.72,Office Equipment
10/18/2024,16:00,ECSW UTD,1,5.09,HVAC
10/18/2024,16:00,ECSW UTD,1,2.21,Lighting
10/18/2024,16:00,ECSW UTD,1,3.11,Computing
10/18/2024,16:00,ECSW UTD,1,4.64,Refrigeration
10/18/2024,16:00,ECSW UTD,1,1.02,Office Equipment
10/18/2024,16:00,ECSW UTD,2,4.66,HVAC
10/18/2024,16:00,ECSW UTD,2,1.61,Lighting
10/18/2024,16:00,ECSW UTD,2,3.42,Computing
10/18/2024,16:00,ECSW UTD,2,4.45,Refrigeration
10/18/2024,16:00,ECSW UTD,2,1.73,Office Equipment
10/18/2024,16:00,ECSW UTD,3,5.59,HVAC
10/18/2024,16:00,ECSW UTD,3,1.41,Lighting
10/18/2024,16:00,ECSW UTD,3,3.83,Computing
10/18/2024,16:00,ECSW UTD,3,4.76,Refrigeration
10/18/2024,16:00,ECSW UTD,3,1.87,Office Equipment
10/18/2024,16:00,ECSW UTD,4,5.89,HVAC
10/18/2024,16:00,ECSW UTD,4,1.17,Lighting
10/18/2024,16:00,ECSW UTD,4,2.74,Computing
10/18/2024,16:00,ECSW UTD,4,3.63,Refrigeration
10/18/2024,16:00,ECSW UTD,4,1.86,Office Equipment
10/18/2024,17:00,ECSW UTD,1,4.47,HVAC
10/18/2024,17:00,ECSW UTD,1,2.38,Lighting
10/18/2024,17:00,ECSW UTD,1,3.69,Computing
10/18/2024,17:00,ECSW UTD,1,4.35,Refrigeration
10/18/2024,17:00,ECSW UTD,1,1.64,Office Equipment
10/18/2024,17:00,ECSW UTD,2,4.51,HVAC
10/18/2024,17:00,ECSW UTD,2,1.58,Lighting
10/18/2024,17:00,ECSW UTD,2,3.62,Computing
10/18/2024,17:00,ECSW UTD,2,4.39,Refrigeration
10/18/2024,17:00,ECSW UTD,2,1.48,Office Equipment
10/18/2024,17:00,ECSW UTD,3,4.79,HVAC
10/18/2024,17:00,ECSW UTD,3,0.99,Lighting
10/18/2024,17:00,ECSW UTD,3,2.46,Computing
10/18/2024,17:00,ECSW UTD,3,4.96,Refrigeration
10/18/2024,17:00,ECSW UTD,3,0.86,Office Equipment
10/18/2024,17:00,ECSW UTD,4,5.09,HVAC
10/18/2024,17:00,ECSW UTD,4,2.5,Lighting
10/18/2024,17:00,ECSW UTD,4,2.37,Computing
10/18/2024,17:00,ECSW UTD,4,4.09,Refrigeration
10/18/2024,17:00,ECSW UTD,4,1.97,Office Equipment
10/19/2024,9:00,ECSW UTD,1,5.01,HVAC
10/19/2024,9:00,ECSW UTD,1,3.43,Lighting
10/19/2024,9:00,ECSW UTD,1,2.17,Computing
10/19/2024,9:00,ECSW UTD,1,4.53,Refrigeration
10/19/2024,9:00,ECSW UTD,1,1.41,Office Equipment
10/19/2024,9:00,ECSW UTD,2,5.39,HVAC
10/19/2024,9:00,ECSW UTD,2,2.22,Lighting
10/19/2024,9:00,ECSW UTD,2,2.63,Computing
10/19/2024,9:00,ECSW UTD,2,4.11,Refrigeration
10/19/2024,9:00,ECSW UTD,2,0.57,Office Equipment
10/19/2024,9:00,ECSW UTD,3,5.3,HVAC
10/19/2024,9:00,ECSW UTD,3,2.15,Lighting
10/19/2024,9:00,ECSW UTD,3,3.32,Computing
10/19/2024,9:00,ECSW UTD,3,4.53,Refrigeration
10/19/2024,9:00,ECSW UTD,3,1.68,Office Equipment
10/19/2024,9:00,ECSW UTD,4,5.07,HVAC
10/19/2024,9:00,ECSW UTD,4,1.56,Lighting
10/19/2024,9:00,ECSW UTD,4,2.64,Computing
10/19/2024,9:00,ECSW UTD,4,4.59,Refrigeration
10/19/2024,9:00,ECSW UTD,4,2.22,Office Equipment
10/19/2024,10:00,ECSW UTD,1,4.88,HVAC
10/19/2024,10:00,ECSW UTD,1,2.02,Lighting
10/19/2024,10:00,ECSW UTD,1,2.55,Computing
10/19/2024,10:00,ECSW UTD,1,4.59,Refrigeration
10/19/2024,10:00,ECSW UTD,1,1.83,Office Equipment
10/19/2024,10:00,ECSW UTD,2,5.97,HVAC
10/19/2024,10:00,ECSW UTD,2,1.56,Lighting
10/19/2024,10:00,ECSW UTD,2,2.81,Computing
10/19/2024,10:00,ECSW UTD,2,4.12,Refrigeration
10/19/2024,10:00,ECSW UTD,2,1.82,Office Equipment
10/19/2024,10:00,ECSW UTD,3,4.89,HVAC
10/19/2024,10:00,ECSW UTD,3,1.56,Lighting
10/19/2024,10:00,ECSW UTD,3,3.44,Computing
10/19/2024,10:00,ECSW UTD,3,4.36,Refrigeration
10/19/2024,10:00,ECSW UTD,3,1.04,Office Equipment
10/19/2024,10:00,ECSW UTD,4,5.68,HVAC
10/19/2024,10:00,ECSW UTD,4,2.59,Lighting
10/19/2024,10:00,ECSW UTD,4,3.07,Computing
10/19/2024,10:00,ECSW UTD,4,4.04,Refrigeration
10/19/2024,10:00,ECSW UTD,4,1.78,Office Equipment
10/19/2024,11:00,ECSW UTD,1,4.57,HVAC
10/19/2024,11:00,ECSW UTD,1,2.02,Lighting
10/19/2024,11:00,ECSW UTD,1,1.92,Computing
10/19/2024,11:00,ECSW UTD,1,4.44,Refrigeration
10/19/2024,11:00,ECSW UTD,1,0.72,Office Equipment
10/19/2024,11:00,ECSW UTD,2,5.75,HVAC
10/19/2024,11:00,ECSW UTD,2,1.83,Lighting
10/19/2024,11:00,ECSW UTD,2,2.89,Computing
10/19/2024,11:00,ECSW UTD,2,3.69,Refrigeration
10/19/2024,11:00,ECSW UTD,2,1.36,Office Equipment
10/19/2024,11:00,ECSW UTD,3,5.71,HVAC
10/19/2024,11:00,ECSW UTD,3,0.76,Lighting
10/19/2024,11:00,ECSW UTD,3,3.64,Computing
10/19/2024,11:00,ECSW UTD,3,4.17,Refrigeration
10/19/2024,11:00,ECSW UTD,3,0.9,Office Equipment
10/19/2024,11:00,ECSW UTD,4,4.46,HVAC
10/19/2024,11:00,ECSW UTD,4,2.84,Lighting
10/19/2024,11:00,ECSW UTD,4,2.53,Computing
10/19/2024,11:00,ECSW UTD,4,3.42,Refrigeration
10/19/2024,11:00,ECSW UTD,4,2.07,Office Equipment
10/19/2024,12:00,ECSW UTD,1,5.17,HVAC
10/19/2024,12:00,ECSW UTD,1,1.53,Lighting
10/19/2024,12:00,ECSW UTD,1,3.11,Computing
10/19/2024,12:00,ECSW UTD,1,3.49,Refrigeration
10/19/2024,12:00,ECSW UTD,1,2.05,Office Equipment
10/19/2024,12:00,ECSW UTD,2,5.53,HVAC
10/19/2024,12:00,ECSW UTD,2,2.27,Lighting
10/19/2024,12:00,ECSW UTD,2,3.18,Computing
10/19/2024,12:00,ECSW UTD,2,4.88,Refrigeration
10/19/2024,12:00,ECSW UTD,2,1.5,Office Equipment
10/19/2024,12:00,ECSW UTD,3,4.41,HVAC
10/19/2024,12:00,ECSW UTD,3,2.22,Lighting
10/19/2024,12:00,ECSW UTD,3,4.04,Computing
10/19/2024,12:00,ECSW UTD,3,3.49,Refrigeration
10/19/2024,12:00,ECSW UTD,3,1.32,Office Equipment
10/19/2024,12:00,ECSW UTD,4,5.21,HVAC
10/19/2024,12:00,ECSW UTD,4,1.97,Lighting
10/19/2024,12:00,ECSW UTD,4,2.51,Computing
10/19/2024,12:00,ECSW UTD,4,4.56,Refrigeration
10/19/2024,12:00,ECSW UTD,4,2.66,Office Equipment
10/19/2024,13:00,ECSW UTD,1,5.1,HVAC
10/19/2024,13:00,ECSW UTD,1,1.55,Lighting
10/19/2024,13:00,ECSW UTD,1,2.23,Computing
10/19/2024,13:00,ECSW UTD,1,4.13,Refrigeration
10/19/2024,13:00,ECSW UTD,1,2.05,Office Equipment
10/19/2024,13:00,ECSW UTD,2,5.24,HVAC
10/19/2024,13:00,ECSW UTD,2,2,Lighting
10/19/2024,13:00,ECSW UTD,2,2.71,Computing
10/19/2024,13:00,ECSW UTD,2,3.45,Refrigeration
10/19/2024,13:00,ECSW UTD,2,1.92,Office Equipment
10/19/2024,13:00,ECSW UTD,3,5.46,HVAC
10/19/2024,13:00,ECSW UTD,3,1.23,Lighting
10/19/2024,13:00,ECSW UTD,3,3.79,Computing
10/19/2024,13:00,ECSW UTD,3,4.29,Refrigeration
10/19/2024,13:00,ECSW UTD,3,2.2,Office Equipment
10/19/2024,13:00,ECSW UTD,4,4.33,HVAC
10/19/2024,13:00,ECSW UTD,4,1.32,Lighting
10/19/2024,13:00,ECSW UTD,4,2.93,Computing
10/19/2024,13:00,ECSW UTD,4,4.25,Refrigeration
10/19/2024,13:00,ECSW UTD,4,2.4,Office Equipment
10/19/2024,14:00,ECSW UTD,1,5.35,HVAC
10/19/2024,14:00,ECSW UTD,1,1.88,Lighting
10/19/2024,14:00,ECSW UTD,1,2.49,Computing
10/19/2024,14:00,ECSW UTD,1,4.62,Refrigeration
10/19/2024,14:00,ECSW UTD,1,1.02,Office Equipment
10/19/2024,14:00,ECSW UTD,2,5.81,HVAC
10/19/2024,14:00,ECSW UTD,2,1.86,Lighting
10/19/2024,14:00,ECSW UTD,2,3.8,Computing
10/19/2024,14:00,ECSW UTD,2,4.34,Refrigeration
10/19/2024,14:00,ECSW UTD,2,1.43,Office Equipment
10/19/2024,14:00,ECSW UTD,3,4.74,HVAC
10/19/2024,14:00,ECSW UTD,3,1.83,Lighting
10/19/2024,14:00,ECSW UTD,3,3.21,Computing
10/19/2024,14:00,ECSW UTD,3,4.04,Refrigeration
10/19/2024,14:00,ECSW UTD,3,1.2,Office Equipment
10/19/2024,14:00,ECSW UTD,4,4.92,HVAC
10/19/2024,14:00,ECSW UTD,4,2.04,Lighting
10/19/2024,14:00,ECSW UTD,4,1.94,Computing
10/19/2024,14:00,ECSW UTD,4,4.23,Refrigeration
10/19/2024,14:00,ECSW UTD,4,1.01,Office Equipment
10/19/2024,15:00,ECSW UTD,1,4.42,HVAC
10/19/2024,15:00,ECSW UTD,1,1.16,Lighting
10/19/2024,15:00,ECSW UTD,1,2.1,Computing
10/19/2024,15:00,ECSW UTD,1,3.32,Refrigeration
10/19/2024,15:00,ECSW UTD,1,1.15,Office Equipment
10/19/2024,15:00,ECSW UTD,2,5.98,HVAC
10/19/2024,15:00,ECSW UTD,2,1.74,Lighting
10/19/2024,15:00,ECSW UTD,2,3.09,Computing
10/19/2024,15:00,ECSW UTD,2,4.2,Refrigeration
10/19/2024,15:00,ECSW UTD,2,1.57,Office Equipment
10/19/2024,15:00,ECSW UTD,3,4.96,HVAC
10/19/2024,15:00,ECSW UTD,3,1.4,Lighting
10/19/2024,15:00,ECSW UTD,3,3.73,Computing
10/19/2024,15:00,ECSW UTD,3,4.9,Refrigeration
10/19/2024,15:00,ECSW UTD,3,0.66,Office Equipment
10/19/2024,15:00,ECSW UTD,4,4.49,HVAC
10/19/2024,15:00,ECSW UTD,4,1.86,Lighting
10/19/2024,15:00,ECSW UTD,4,2.52,Computing
10/19/2024,15:00,ECSW UTD,4,4.25,Refrigeration
10/19/2024,15:00,ECSW UTD,4,1.14,Office Equipment
10/19/2024,16:00,ECSW UTD,1,6.08,HVAC
10/19/2024,16:00,ECSW UTD,1,2.6,Lighting
10/19/2024,16:00,ECSW UTD,1,3.11,Computing
10/19/2024,16:00,ECSW UTD,1,4.51,Refrigeration
10/19/2024,16:00,ECSW UTD,1,2.05,Office Equipment
10/19/2024,16:00,ECSW UTD,2,4.72,HVAC
10/19/2024,16:00,ECSW UTD,2,1.59,Lighting
10/19/2024,16:00,ECSW UTD,2,3.04,Computing
10/19/2024,16:00,ECSW UTD,2,4.43,Refrigeration
10/19/2024,16:00,ECSW UTD,2,1.57,Office Equipment
10/19/2024,16:00,ECSW UTD,3,4.21,HVAC
10/19/2024,16:00,ECSW UTD,3,1.6,Lighting
10/19/2024,16:00,ECSW UTD,3,2.96,Computing
10/19/2024,16:00,ECSW UTD,3,3.96,Refrigeration
10/19/2024,16:00,ECSW UTD,3,2.49,Office Equipment
10/19/2024,16:00,ECSW UTD,4,4.31,HVAC
10/19/2024,16:00,ECSW UTD,4,2.25,Lighting
10/19/2024,16:00,ECSW UTD,4,3.74,Computing
10/19/2024,16:00,ECSW UTD,4,5.14,Refrigeration
10/19/2024,16:00,ECSW UTD,4,1.3,Office Equipment
10/19/2024,17:00,ECSW UTD,1,5.25,HVAC
10/19/2024,17:00,ECSW UTD,1,2.28,Lighting
10/19/2024,17:00,ECSW UTD,1,3.1,Computing
10/19/2024,17:00,ECSW UTD,1,3.95,Refrigeration
10/19/2024,17:00,ECSW UTD,1,1.72,Office Equipment
10/19/2024,17:00,ECSW UTD,2,3.73,HVAC
10/19/2024,17:00,ECSW UTD,2,2.34,Lighting
10/19/2024,17:00,ECSW UTD,2,3.06,Computing
10/19/2024,17:00,ECSW UTD,2,3.89,Refrigeration
10/19/2024,17:00,ECSW UTD,2,2.52,Office Equipment
10/19/2024,17:00,ECSW UTD,3,4.66,HVAC
10/19/2024,17:00,ECSW UTD,3,1.8,Lighting
10/19/2024,17:00,ECSW UTD,3,4,Computing
10/19/2024,17:00,ECSW UTD,3,3.58,Refrigeration
10/19/2024,17:00,ECSW UTD,3,1.22,Office Equipment
10/19/2024,17:00,ECSW UTD,4,4.93,HVAC
10/19/2024,17:00,ECSW UTD,4,2.42,Lighting
10/19/2024,17:00,ECSW UTD,4,3.1,Computing
10/19/2024,17:00,ECSW UTD,4,3.35,Refrigeration
10/19/2024,17:00,ECSW UTD,4,1.23,Office Equipment
10/20/2024,9:00,ECSW UTD,1,4.7,HVAC
10/20/2024,9:00,ECSW UTD,1,1.96,Lighting
